,county,segment,speciesName,n,climatesp
32568,Warrick,f Climate Segment,Cicuta maculata,1,f Climate Segment Divide Cicuta maculata
32569,Warrick,f Climate Segment,Forestiera acuminata,1,f Climate Segment Divide Forestiera acuminata
32570,Warrick,f Climate Segment,Asclepias perennis,1,f Climate Segment Divide Asclepias perennis
32571,Warrick,f Climate Segment,Rudbeckia fulgida,1,f Climate Segment Divide Rudbeckia fulgida
32572,Warrick,f Climate Segment,Rudbeckia hirta,1,f Climate Segment Divide Rudbeckia hirta
32573,Warrick,f Climate Segment,Galium aparine,1,f Climate Segment Divide Galium aparine
32574,Warrick,f Climate Segment,Galium circaezans,1,f Climate Segment Divide Galium circaezans
32575,Warrick,f Climate Segment,Galium concinnum,1,f Climate Segment Divide Galium concinnum
32576,Warrick,f Climate Segment,Aristida longespica,1,f Climate Segment Divide Aristida longespica
32577,Warrick,f Climate Segment,Poa autumnalis,2,f Climate Segment Divide Poa autumnalis
32578,Warrick,f Climate Segment,Phryma leptostachya,1,f Climate Segment Divide Phryma leptostachya
32579,Warrick,f Climate Segment,Phyla lanceolata,2,f Climate Segment Divide Phyla lanceolata
32580,Warrick,f Climate Segment,Fimbristylis autumnalis,1,f Climate Segment Divide Fimbristylis autumnalis
32581,Warrick,f Climate Segment,Carya cordiformis,1,f Climate Segment Divide Carya cordiformis
32582,Warrick,f Climate Segment,Quercus pagoda,1,f Climate Segment Divide Quercus pagoda
32583,Warrick,f Climate Segment,Carya illinoinensis,1,f Climate Segment Divide Carya illinoinensis
32584,Warrick,f Climate Segment,Asclepias purpurascens,1,f Climate Segment Divide Asclepias purpurascens
32585,Warrick,f Climate Segment,Asplenium platyneuron,1,f Climate Segment Divide Asplenium platyneuron
32586,Warrick,f Climate Segment,Plantago virginica,1,f Climate Segment Divide Plantago virginica
32587,Warrick,f Climate Segment,Platanthera peramoena,1,f Climate Segment Divide Platanthera peramoena
32588,Warrick,f Climate Segment,Platanus occidentalis,1,f Climate Segment Divide Platanus occidentalis
32589,Warrick,f Climate Segment,Pycnanthemum loomisii,1,f Climate Segment Divide Pycnanthemum loomisii
32590,Warrick,f Climate Segment,Pseudognaphalium obtusifolium,1,f Climate Segment Divide Pseudognaphalium obtusifolium
32591,Warrick,f Climate Segment,Aristida ramosissima,1,f Climate Segment Divide Aristida ramosissima
32592,Warrick,f Climate Segment,Arnoglossum atriplicifolium,1,f Climate Segment Divide Arnoglossum atriplicifolium
32593,Warrick,f Climate Segment,Quercus michauxii,1,f Climate Segment Divide Quercus michauxii
32594,Warrick,f Climate Segment,Carex willdenowii,1,f Climate Segment Divide Carex willdenowii
32595,Warrick,f Climate Segment,Polygonatum biflorum,3,f Climate Segment Divide Polygonatum biflorum
32596,Warrick,f Climate Segment,Quercus lyrata,1,f Climate Segment Divide Quercus lyrata
32597,Warrick,f Climate Segment,Frasera caroliniensis,1,f Climate Segment Divide Frasera caroliniensis
32598,Warrick,f Climate Segment,Fraxinus americana,1,f Climate Segment Divide Fraxinus americana
32599,Warrick,f Climate Segment,Fraxinus pennsylvanica,1,f Climate Segment Divide Fraxinus pennsylvanica
32600,Warrick,f Climate Segment,Celastrus scandens,1,f Climate Segment Divide Celastrus scandens
32601,Warrick,f Climate Segment,Juncus effusus,1,f Climate Segment Divide Juncus effusus
32602,Warrick,f Climate Segment,Pluchea camphorata,1,f Climate Segment Divide Pluchea camphorata
32603,Warrick,f Climate Segment,Hylodesmum pauciflorum,1,f Climate Segment Divide Hylodesmum pauciflorum
32604,Warrick,f Climate Segment,Euphorbia nutans,1,f Climate Segment Divide Euphorbia nutans
32605,Warrick,f Climate Segment,Eutrochium purpureum,1,f Climate Segment Divide Eutrochium purpureum
32606,Warrick,f Climate Segment,Festuca subverticillata,1,f Climate Segment Divide Festuca subverticillata
32607,Warrick,f Climate Segment,Poa wolfii,2,f Climate Segment Divide Poa wolfii
32608,Warrick,f Climate Segment,Polemonium reptans,1,f Climate Segment Divide Polemonium reptans
32609,Warrick,f Climate Segment,Salvia lyrata,1,f Climate Segment Divide Salvia lyrata
32610,Warrick,f Climate Segment,Polygonum aviculare,1,f Climate Segment Divide Polygonum aviculare
32611,Warrick,f Climate Segment,Polygonum ramosissimum,1,f Climate Segment Divide Polygonum ramosissimum
32612,Warrick,f Climate Segment,Fraxinus biltmoreana,1,f Climate Segment Divide Fraxinus biltmoreana
32613,Warrick,f Climate Segment,Houstonia purpurea,2,f Climate Segment Divide Houstonia purpurea
32614,Warrick,f Climate Segment,Hybanthus concolor,1,f Climate Segment Divide Hybanthus concolor
32615,Warrick,f Climate Segment,Kyllinga pumila,1,f Climate Segment Divide Kyllinga pumila
32616,Warrick,f Climate Segment,Prunus rivularis,1,f Climate Segment Divide Prunus rivularis
32617,Warrick,f Climate Segment,Hymenocallis occidentalis,1,f Climate Segment Divide Hymenocallis occidentalis
32618,Warrick,f Climate Segment,Carex virescens,1,f Climate Segment Divide Carex virescens
32619,Warrick,f Climate Segment,Carex vulpinoidea,1,f Climate Segment Divide Carex vulpinoidea
32620,Warrick,f Climate Segment,Hylodesmum nudiflorum,1,f Climate Segment Divide Hylodesmum nudiflorum
32621,Warrick,f Climate Segment,Salix interior,1,f Climate Segment Divide Salix interior
32622,Warrick,f Climate Segment,Salix nigra,1,f Climate Segment Divide Salix nigra
32623,Warrick,f Climate Segment,Hypericum drummondii,1,f Climate Segment Divide Hypericum drummondii
32624,Warrick,f Climate Segment,Samolus parviflorus,1,f Climate Segment Divide Samolus parviflorus
32625,Warrick,f Climate Segment,Polystichum acrostichoides,1,f Climate Segment Divide Polystichum acrostichoides
32626,Warrick,f Climate Segment,Potentilla norvegica,1,f Climate Segment Divide Potentilla norvegica
32627,Warrick,f Climate Segment,Prunella vulgaris,1,f Climate Segment Divide Prunella vulgaris
32628,Warrick,f Climate Segment,Carex normalis,1,f Climate Segment Divide Carex normalis
32629,Warrick,f Climate Segment,Ruellia caroliniensis,1,f Climate Segment Divide Ruellia caroliniensis
32630,Warrick,f Climate Segment,Juncus anthelatus,1,f Climate Segment Divide Juncus anthelatus
32631,Warrick,f Climate Segment,Sabatia angularis,1,f Climate Segment Divide Sabatia angularis
32632,Warrick,f Climate Segment,Salix humilis,1,f Climate Segment Divide Salix humilis
32633,Warrick,f Climate Segment,Ruellia strepens,2,f Climate Segment Divide Ruellia strepens
32634,Warrick,f Climate Segment,Rumex triangulivalvis,1,f Climate Segment Divide Rumex triangulivalvis
32635,Warrick,f Climate Segment,Rumex verticillatus,1,f Climate Segment Divide Rumex verticillatus
32636,Warrick,f Climate Segment,Catalpa speciosa,1,f Climate Segment Divide Catalpa speciosa
32637,Warrick,f Climate Segment,Prunus americana,1,f Climate Segment Divide Prunus americana
32638,Warrick,f Climate Segment,Sanguinaria canadensis,1,f Climate Segment Divide Sanguinaria canadensis
32639,Warrick,f Climate Segment,Populus deltoides,1,f Climate Segment Divide Populus deltoides
32640,Warrick,f Climate Segment,Hydrophyllum macrophyllum,1,f Climate Segment Divide Hydrophyllum macrophyllum
32641,Warrick,f Climate Segment,Hylodesmum glutinosum,1,f Climate Segment Divide Hylodesmum glutinosum
32642,Warrick,f Climate Segment,Scirpus pendulus,1,f Climate Segment Divide Scirpus pendulus
32643,Warrick,f Climate Segment,Carex radiata,1,f Climate Segment Divide Carex radiata
32644,Warrick,f Climate Segment,Sanicula canadensis,2,f Climate Segment Divide Sanicula canadensis
32645,Warrick,f Climate Segment,Sanicula odorata,1,f Climate Segment Divide Sanicula odorata
32646,Warrick,f Climate Segment,Rudbeckia laciniata,1,f Climate Segment Divide Rudbeckia laciniata
32647,Warrick,f Climate Segment,Hypericum mutilum,1,f Climate Segment Divide Hypericum mutilum
32648,Warrick,f Climate Segment,Juncus brachycarpus,1,f Climate Segment Divide Juncus brachycarpus
32649,Warrick,f Climate Segment,Scirpus georgianus,1,f Climate Segment Divide Scirpus georgianus
32650,Warrick,f Climate Segment,Ipomoea pandurata,1,f Climate Segment Divide Ipomoea pandurata
32651,Warrick,f Climate Segment,Saururus cernuus,2,f Climate Segment Divide Saururus cernuus
32652,Warrick,f Climate Segment,Impatiens capensis,1,f Climate Segment Divide Impatiens capensis
32653,Warrick,f Climate Segment,Hypericum prolificum,1,f Climate Segment Divide Hypericum prolificum
32654,Warrick,f Climate Segment,Hypericum punctatum,1,f Climate Segment Divide Hypericum punctatum
32655,Warrick,f Climate Segment,Ceanothus americanus,1,f Climate Segment Divide Ceanothus americanus
32656,Warrick,f Climate Segment,Scirpus cyperinus,1,f Climate Segment Divide Scirpus cyperinus
32657,Warrick,f Climate Segment,Ipomoea lacunosa,1,f Climate Segment Divide Ipomoea lacunosa
32658,Warrick,f Climate Segment,Ilex decidua,1,f Climate Segment Divide Ilex decidua
32659,Washington,e Climate Segment,Potentilla simplex,1,e Climate Segment Divide Potentilla simplex
32660,Washington,e Climate Segment,Populus grandidentata,1,e Climate Segment Divide Populus grandidentata
32661,Washington,e Climate Segment,Lechea tenuifolia,1,e Climate Segment Divide Lechea tenuifolia
32662,Washington,e Climate Segment,Potamogeton diversifolius,1,e Climate Segment Divide Potamogeton diversifolius
32663,Washington,e Climate Segment,Phryma leptostachya,1,e Climate Segment Divide Phryma leptostachya
32664,Washington,e Climate Segment,Prunella vulgaris,2,e Climate Segment Divide Prunella vulgaris
32665,Washington,e Climate Segment,Lactuca canadensis,4,e Climate Segment Divide Lactuca canadensis
32666,Washington,e Climate Segment,Hypericum mutilum,2,e Climate Segment Divide Hypericum mutilum
32667,Washington,e Climate Segment,Lespedeza violacea,1,e Climate Segment Divide Lespedeza violacea
32668,Washington,e Climate Segment,Phyla lanceolata,1,e Climate Segment Divide Phyla lanceolata
32669,Washington,e Climate Segment,Phyllanthus caroliniensis,1,e Climate Segment Divide Phyllanthus caroliniensis
32670,Washington,e Climate Segment,Paronychia fastigiata,1,e Climate Segment Divide Paronychia fastigiata
32671,Washington,e Climate Segment,Poa sylvestris,1,e Climate Segment Divide Poa sylvestris
32672,Washington,e Climate Segment,Polemonium reptans,1,e Climate Segment Divide Polemonium reptans
32673,Washington,e Climate Segment,Juniperus virginiana,1,e Climate Segment Divide Juniperus virginiana
32674,Washington,e Climate Segment,Hypericum hypericoides,1,e Climate Segment Divide Hypericum hypericoides
32675,Washington,e Climate Segment,Phlox paniculata,1,e Climate Segment Divide Phlox paniculata
32676,Washington,e Climate Segment,Polystichum acrostichoides,1,e Climate Segment Divide Polystichum acrostichoides
32677,Washington,e Climate Segment,Hackelia virginiana,1,e Climate Segment Divide Hackelia virginiana
32678,Washington,e Climate Segment,Phlox maculata,1,e Climate Segment Divide Phlox maculata
32679,Washington,e Climate Segment,Physalis longifolia,1,e Climate Segment Divide Physalis longifolia
32680,Washington,e Climate Segment,Physalis pubescens,1,e Climate Segment Divide Physalis pubescens
32681,Washington,e Climate Segment,Lespedeza virginica,1,e Climate Segment Divide Lespedeza virginica
32682,Washington,e Climate Segment,Hamamelis virginiana,1,e Climate Segment Divide Hamamelis virginiana
32683,Washington,e Climate Segment,Plantago virginica,1,e Climate Segment Divide Plantago virginica
32684,Washington,e Climate Segment,Prunus serotina,1,e Climate Segment Divide Prunus serotina
32685,Washington,e Climate Segment,Pseudognaphalium obtusifolium,1,e Climate Segment Divide Pseudognaphalium obtusifolium
32686,Washington,e Climate Segment,Pycnanthemum pycnanthemoides,2,e Climate Segment Divide Pycnanthemum pycnanthemoides
32687,Washington,e Climate Segment,Krigia biflora,1,e Climate Segment Divide Krigia biflora
32688,Washington,e Climate Segment,Polymnia canadensis,1,e Climate Segment Divide Polymnia canadensis
32689,Washington,e Climate Segment,Paronychia canadensis,1,e Climate Segment Divide Paronychia canadensis
32690,Washington,e Climate Segment,Eupatorium sessilifolium,1,e Climate Segment Divide Eupatorium sessilifolium
32691,Washington,e Climate Segment,Parthenocissus quinquefolia,2,e Climate Segment Divide Parthenocissus quinquefolia
32692,Washington,e Climate Segment,Hedeoma pulegioides,1,e Climate Segment Divide Hedeoma pulegioides
32693,Washington,e Climate Segment,Helenium autumnale,1,e Climate Segment Divide Helenium autumnale
32694,Washington,e Climate Segment,Plantago aristata,1,e Climate Segment Divide Plantago aristata
32695,Washington,e Climate Segment,Plantago rugelii,1,e Climate Segment Divide Plantago rugelii
32696,Washington,e Climate Segment,Persicaria arifolia,1,e Climate Segment Divide Persicaria arifolia
32697,Washington,e Climate Segment,Persicaria sagittata,1,e Climate Segment Divide Persicaria sagittata
32698,Washington,e Climate Segment,Persicaria virginiana,1,e Climate Segment Divide Persicaria virginiana
32699,Washington,e Climate Segment,Hypericum prolificum,1,e Climate Segment Divide Hypericum prolificum
32700,Washington,e Climate Segment,Hypericum punctatum,1,e Climate Segment Divide Hypericum punctatum
32701,Washington,e Climate Segment,Impatiens capensis,1,e Climate Segment Divide Impatiens capensis
32702,Washington,e Climate Segment,Impatiens pallida,1,e Climate Segment Divide Impatiens pallida
32703,Washington,e Climate Segment,Iodanthus pinnatifidus,1,e Climate Segment Divide Iodanthus pinnatifidus
32704,Washington,e Climate Segment,Ipomoea lacunosa,1,e Climate Segment Divide Ipomoea lacunosa
32705,Washington,e Climate Segment,Iris cristata,1,e Climate Segment Divide Iris cristata
32706,Washington,e Climate Segment,Jeffersonia diphylla,1,e Climate Segment Divide Jeffersonia diphylla
32707,Washington,e Climate Segment,Helenium flexuosum,1,e Climate Segment Divide Helenium flexuosum
32708,Washington,e Climate Segment,Helianthus hirsutus,2,e Climate Segment Divide Helianthus hirsutus
32709,Washington,e Climate Segment,Juncus diffusissimus,1,e Climate Segment Divide Juncus diffusissimus
32710,Washington,e Climate Segment,Juncus effusus,1,e Climate Segment Divide Juncus effusus
32711,Washington,e Climate Segment,Juncus marginatus,3,e Climate Segment Divide Juncus marginatus
32712,Washington,e Climate Segment,Juncus nodatus,1,e Climate Segment Divide Juncus nodatus
32713,Washington,e Climate Segment,Geum virginianum,1,e Climate Segment Divide Geum virginianum
32714,Washington,e Climate Segment,Polygonatum biflorum,4,e Climate Segment Divide Polygonatum biflorum
32715,Washington,e Climate Segment,Salvia lyrata,1,e Climate Segment Divide Salvia lyrata
32716,Washington,e Climate Segment,Sambucus canadensis,1,e Climate Segment Divide Sambucus canadensis
32717,Washington,e Climate Segment,Samolus parviflorus,1,e Climate Segment Divide Samolus parviflorus
32718,Washington,e Climate Segment,Leersia oryzoides,1,e Climate Segment Divide Leersia oryzoides
32719,Washington,e Climate Segment,Leersia virginica,1,e Climate Segment Divide Leersia virginica
32720,Washington,e Climate Segment,Juncus acuminatus,1,e Climate Segment Divide Juncus acuminatus
32721,Washington,e Climate Segment,Juncus anthelatus,2,e Climate Segment Divide Juncus anthelatus
32722,Washington,e Climate Segment,Lespedeza repens,1,e Climate Segment Divide Lespedeza repens
32723,Washington,e Climate Segment,Prunus hortulana,1,e Climate Segment Divide Prunus hortulana
32724,Washington,e Climate Segment,Schizachyrium scoparium,1,e Climate Segment Divide Schizachyrium scoparium
32725,Washington,e Climate Segment,Leucospora multifida,1,e Climate Segment Divide Leucospora multifida
32726,Washington,e Climate Segment,Liatris squarrulosa,6,e Climate Segment Divide Liatris squarrulosa
32727,Washington,e Climate Segment,Pycnanthemum tenuifolium,1,e Climate Segment Divide Pycnanthemum tenuifolium
32728,Washington,e Climate Segment,Quercus coccinea,2,e Climate Segment Divide Quercus coccinea
32729,Washington,e Climate Segment,Quercus falcata,2,e Climate Segment Divide Quercus falcata
32730,Washington,e Climate Segment,Quercus imbricaria,1,e Climate Segment Divide Quercus imbricaria
32731,Washington,e Climate Segment,Quercus marilandica,1,e Climate Segment Divide Quercus marilandica
32732,Washington,e Climate Segment,Pedicularis canadensis,1,e Climate Segment Divide Pedicularis canadensis
32733,Washington,e Climate Segment,Lespedeza hirta,1,e Climate Segment Divide Lespedeza hirta
32734,Washington,e Climate Segment,Lespedeza procumbens,1,e Climate Segment Divide Lespedeza procumbens
32735,Washington,e Climate Segment,Penstemon deamii,1,e Climate Segment Divide Penstemon deamii
32736,Washington,e Climate Segment,Hylodesmum nudiflorum,1,e Climate Segment Divide Hylodesmum nudiflorum
32737,Washington,e Climate Segment,Hypericum drummondii,1,e Climate Segment Divide Hypericum drummondii
